Hillnumber,Arearef,Alt_Area,AreaLinkID
4648,M09B      ,False,2615
24,M26B      ,False,2616
25,M26B      ,False,2617
1345,M18A      ,False,2618
1346,M18A      ,False,2619
1347,M18A      ,False,2620
1348,M18A      ,False,2621
1349,M18B      ,False,2622
1350,M18B      ,False,2623
1351,M18B      ,False,2624
1352,M18B      ,False,2625
1353,M18B      ,False,2626
1354,M18B      ,False,2627
1355,M18B      ,False,2628
1356,M18B      ,False,2629
1357,M18B      ,False,2630
1358,M18B      ,False,2631
1359,M18B      ,False,2632
1360,M18B      ,False,2633
1361,M18B      ,False,2634
1362,M18B      ,False,2635
1363,M18B      ,False,2636
1364,M18B      ,False,2637
1365,M18B      ,False,2638
1366,M18B      ,False,2639
1367,M18B      ,False,2640
1368,M18B      ,False,2641
3370,NW09      ,False,2642
3371,NW06      ,False,2643
3372,NW06      ,False,2644
3373,NW09      ,False,2645
3374,NW05      ,False,2646
3375,NW06      ,False,2647
3376,NW06      ,False,2648
3377,NW06      ,False,2649
3378,NW06      ,False,2650
3379,NW06      ,False,2651
3380,NW06      ,False,2652
3381,NW09      ,False,2653
3382,NW06      ,False,2654
3383,NW06      ,False,2655
3384,NW06      ,False,2656
3385,NW05      ,False,2657
3386,NW05      ,False,2658
3387,NW06      ,False,2659
3388,NW06      ,False,2660
3389,NW06      ,False,2661
3390,NW06      ,False,2662
3391,NW06      ,False,2663
3392,NW06      ,False,2664
3393,NW06      ,False,2665
3394,NW09      ,False,2666
3395,NW09      ,False,2667
3396,NW06      ,False,2668
3397,NW06      ,False,2669
3398,NW05      ,False,2670
3399,NW05      ,False,2671
3400,NW06      ,False,2672
3401,NW06      ,False,2673
3402,NW06      ,False,2674
3403,NW05      ,False,2675
3404,NW06      ,False,2676
3405,NW08      ,False,2677
3406,NW08      ,False,2678
3407,NW07      ,False,2679
3408,NW08      ,False,2680
3409,NW07      ,False,2681
3410,NW07      ,False,2682
3411,NW08      ,False,2683
3412,NW08      ,False,2684
3413,NW08      ,False,2685
3414,NW07      ,False,2686
3415,NW07      ,False,2687
3416,NW08      ,False,2688
3417,NW07      ,False,2689
3418,NW08      ,False,2690
3419,NW08      ,False,2691
3420,NW07      ,False,2692
3421,NW07      ,False,2693
3422,NW07      ,False,2694
3423,NW07      ,False,2695
3424,NW08      ,False,2696
3425,NW08      ,False,2697
3426,NW07      ,False,2698
3427,NW07      ,False,2699
3428,NW07      ,False,2700
3429,NW08      ,False,2701
3430,NW07      ,False,2702
3431,NW10      ,False,2703
3432,NW10      ,False,2704
3433,NW10      ,False,2705
3434,NW10      ,False,2706
3435,NW10      ,False,2707
3436,NW10      ,False,2708
3437,NW10      ,False,2709
3438,NW10      ,False,2710
3439,NW10      ,False,2711
3440,NW10      ,False,2712
3441,NW10      ,False,2713
3442,NW10      ,False,2714
3443,NW10      ,False,2715
3444,NW11P     ,False,2716
3445,NW11P     ,False,2717
3446,NW11P     ,False,2718
3447,NW11P     ,False,2719
3448,NW11P     ,False,2720
3449,NW11P     ,False,2721
3450,NW11P     ,False,2722
3451,NW11P     ,False,2723
3452,NW11P     ,False,2724
3453,NW11P     ,False,2725
3454,NW11P     ,False,2726
3455,NW11P     ,False,2727
3456,NW11P     ,False,2728
3457,NW11P     ,False,2729
3458,NW11P     ,False,2730
3459,NW11P     ,False,2731
3460,NW11P     ,False,2732
3461,NW11P     ,False,2733
3462,NW11P     ,False,2734
3463,NW11P     ,False,2735
3464,NW11R     ,False,2736
1369,M18B      ,False,2737
1370,M18B      ,False,2738
1371,M18B      ,False,2739
1372,M18B      ,False,2740
1373,M18C      ,False,2741
1374,M18C      ,False,2742
1811,M28A      ,False,2743
1812,M28A      ,False,2744
1813,M28A      ,False,2745
1814,M28A      ,False,2746
1815,M28A      ,False,2747
1816,M28A      ,False,2748
1817,M28A      ,False,2749
1818,M28A      ,False,2750
1819,M28A      ,False,2751
1820,M28A      ,False,2752
1821,M28A      ,False,2753
1822,M28A      ,False,2754
1823,M28A      ,False,2755
1824,M28A      ,False,2756
2272,M32A      ,False,2757
2273,M32A      ,False,2758
2274,M32A      ,False,2759
2275,M32A      ,False,2760
2276,M32A      ,False,2761
2277,M32B      ,False,2762
2278,M32B      ,False,2763
2279,M32B      ,False,2764
2280,M32B      ,False,2765
2281,M32B      ,False,2766
2282,M32B      ,False,2767
2283,M32B      ,False,2768
2284,M32B      ,False,2769
2285,M32B      ,False,2770
2286,M32B      ,False,2771
2495,M34B      ,False,2772
2496,M34B      ,False,2773
2497,M34B      ,False,2774
2498,M34B      ,False,2775
2499,M34B      ,False,2776
2500,M34B      ,False,2777
2501,M34A      ,False,2778
2502,M34B      ,False,2779
2503,M34A      ,False,2780
2504,M34B      ,False,2781
2505,M34B      ,False,2782
2506,M34B      ,False,2783
2507,M34B      ,False,2784
2508,M34D      ,False,2785
2509,M34B      ,False,2786
2510,M34B      ,False,2787
2511,M34B      ,False,2788
2727,M35A      ,False,2789
2728,M35A      ,False,2790
2729,M35A      ,False,2791
2730,M35A      ,False,2792
2731,M35A      ,False,2793
2732,M35A      ,False,2794
2733,M35A      ,False,2795
2734,M35A      ,False,2796
2735,M35A      ,False,2797
2736,M35A      ,False,2798
2737,M35A      ,False,2799
3467,NW11R     ,False,2800
3468,NW11R     ,False,2801
3485,NW11E     ,False,2802
3487,NW11E     ,False,2803
3490,NW11E     ,False,2804
3492,NW11E     ,False,2805
3496,NW11E     ,False,2806
3497,NW11E     ,False,2807
3498,NW11E     ,False,2808
3502,NW11E     ,False,2809
3506,NW11E     ,False,2810
3513,NW11E     ,False,2811
3514,NW13      ,False,2812
3516,NW13      ,False,2813
3517,NW13      ,False,2814
3518,NW13      ,False,2815
3519,NW13      ,False,2816
3520,NW13      ,False,2817
3521,NW13      ,False,2818
3522,NW13      ,False,2819
3523,NW13      ,False,2820
3524,NW13      ,False,2821
3525,NW13      ,False,2822
3526,NW12      ,False,2823
3527,NW12      ,False,2824
3528,NW13      ,False,2825
3529,NW13      ,False,2826
3531,U13       ,False,2827
3532,NW12      ,False,2828
3543,NE08      ,False,2829
3544,NE08      ,False,2830
3545,NE08      ,False,2831
3546,NE08      ,False,2832
3548,NE08      ,False,2833
3549,NE08      ,False,2834
3550,NE08      ,False,2835
3552,NE08      ,False,2836
3554,NE08      ,False,2837
3555,NE08      ,False,2838
3558,NE08      ,False,2839
3559,NE08      ,False,2840
3562,NE02      ,False,2841
3563,NE02      ,False,2842
3564,NE01      ,False,2843
3565,NE05      ,False,2844
3566,NE03      ,False,2845
3567,NE04      ,False,2846
3568,NE03      ,False,2847
3569,NE03      ,False,2848
3570,NE02      ,False,2849
3571,NE05      ,False,2850
3572,NE03      ,False,2851
3573,NE07      ,False,2852
3574,NE07      ,False,2853
3575,NE09      ,False,2854
3576,NE09      ,False,2855
3577,NE09      ,False,2856
3578,NE09      ,False,2857
3579,NE11      ,False,2858
3580,NE11      ,False,2859
3581,NE11      ,False,2860
3582,NE11      ,False,2861
3583,NE10      ,False,2862
3584,NE11      ,False,2863
3585,NE11      ,False,2864
3586,NE10      ,False,2865
3587,NE11      ,False,2866
3588,NE09      ,False,2867
3589,NE11      ,False,2868
3590,NE11      ,False,2869
2738,M35A      ,False,2870
2739,M35A      ,False,2871
2740,M35A      ,False,2872
2741,M35A      ,False,2873
683,M10A      ,False,2874
684,M10A      ,False,2875
685,M10A      ,False,2876
686,M10A      ,False,2877
687,M10A      ,False,2878
688,M10A      ,False,2879
689,M10A      ,False,2880
690,M10A      ,False,2881
691,M10A      ,False,2882
692,M10A      ,False,2883
693,M10A      ,False,2884
694,M10A      ,False,2885
695,M10A      ,False,2886
696,M10A      ,False,2887
697,M10A      ,False,2888
698,M10A      ,False,2889
699,M10A      ,False,2890
700,M10A      ,False,2891
701,M10A      ,False,2892
702,M10A      ,False,2893
703,M10A      ,False,2894
704,M10A      ,False,2895
705,M10A      ,False,2896
706,M10A      ,False,2897
707,M10A      ,False,2898
708,M10A      ,False,2899
709,M10A      ,False,2900
710,M10A      ,False,2901
711,M10A      ,False,2902
712,M10A      ,False,2903
713,M10A      ,False,2904
714,M10A      ,False,2905
715,M10A      ,False,2906
716,M10A      ,False,2907
717,M18A      ,False,2908
718,M10A      ,False,2909
719,M10A      ,False,2910
720,M10A      ,False,2911
721,M10A      ,False,2912
722,M10A      ,False,2913
723,M10A      ,False,2914
724,M10A      ,False,2915
725,M10A      ,False,2916
726,M10A      ,False,2917
727,M10A      ,False,2918
728,M10A      ,False,2919
729,M10A      ,False,2920
730,M10B      ,False,2921
731,M10B      ,False,2922
732,M10B      ,False,2923
733,M10B      ,False,2924
734,M10B      ,False,2925
735,M10B      ,False,2926
736,M10B      ,False,2927
737,M10B      ,False,2928
738,M10B      ,False,2929
3591,NE11      ,False,2930
3592,NE10      ,False,2931
3593,NE11      ,False,2932
3594,NE10      ,False,2933
3595,NE09      ,False,2934
3596,NE10      ,False,2935
3597,NE11      ,False,2936
3598,NE10      ,False,2937
3599,NE10      ,False,2938
3600,NE11      ,False,2939
3601,NE11      ,False,2940
3602,NE11      ,False,2941
3603,NE09      ,False,2942
3604,NE10      ,False,2943
3605,NE10      ,False,2944
3606,NE11      ,False,2945
3607,NE09      ,False,2946
3608,NE11      ,False,2947
3609,NE11      ,False,2948
3610,NE12      ,False,2949
3611,NE12      ,False,2950
3612,NE12      ,False,2951
3613,NE12      ,False,2952
3614,NE12      ,False,2953
3615,NE12      ,False,2954
3616,NE12      ,False,2955
3617,NE12      ,False,2956
3618,NE12      ,False,2957
3619,NE12      ,False,2958
3620,NE12      ,False,2959
3621,NE12      ,False,2960
3622,NE12      ,False,2961
3623,NE12      ,False,2962
3624,NE12      ,False,2963
3625,NE12      ,False,2964
3626,NE12      ,False,2965
3627,NE12      ,False,2966
3628,NE13P     ,False,2967
3629,NE13P     ,False,2968
3630,A45       ,False,2969
3630,NE13P     ,False,2970
3630,U100      ,False,2971
3631,NE13P     ,False,2972
3632,NE13P     ,False,2973
3633,NE13P     ,False,2974
3634,NE13P     ,False,2975
3635,NE13P     ,False,2976
3636,A20       ,False,2977
3636,NE13P     ,False,2978
3636,U83       ,False,2979
3637,NE13P     ,False,2980
3638,NE13P     ,False,2981
3640,NE13P     ,False,2982
3641,NE13P     ,False,2983
3642,C48       ,False,2984
3643,NE13P     ,False,2985
3644,NE13P     ,False,2986
3646,NE13P     ,False,2987
3647,NE13P     ,False,2988
3649,NE13D     ,False,2989
3650,NE13D     ,False,2990
3651,NE13D     ,False,2991
3653,NE13D     ,False,2992
3654,NE13D     ,False,2993
3659,NE13D     ,False,2994
3661,NE07      ,False,2995
3662,NW02      ,False,2996
3677,NE09      ,False,2997
3678,NW03      ,False,2998
3679,NW13      ,False,2999
3680,NE07      ,False,3000
3683,NW05      ,False,3001
3684,NW01      ,False,3002
3685,NW06      ,False,3003
3688,NE05      ,False,3004
3689,NE03      ,False,3005
3690,NW11P     ,False,3006
3691,NW13      ,False,3007
3692,NE01      ,False,3008
3693,NE01      ,False,3009
3694,NE01      ,False,3010
3695,NE01      ,False,3011
3696,NE01      ,False,3012
3697,NE01      ,False,3013
3698,NE01      ,False,3014
3699,NE01      ,False,3015
3700,NE01      ,False,3016
3701,NE01      ,False,3017
3702,NE01      ,False,3018
3703,NE01      ,False,3019
3704,NE01      ,False,3020
3705,NE01      ,False,3021
3706,NE01      ,False,3022
739,M10B      ,False,3023
740,M10B      ,False,3024
741,M10B      ,False,3025
742,M10B      ,False,3026
743,M10B      ,False,3027
744,M10B      ,False,3028
745,M10B      ,False,3029
746,M10B      ,False,3030
747,M10B      ,False,3031
748,M10B      ,False,3032
749,M10B      ,False,3033
750,M10B      ,False,3034
751,M10B      ,False,3035
752,M10B      ,False,3036
753,M10B      ,False,3037
754,M10B      ,False,3038
755,M10B      ,False,3039
756,M10B      ,False,3040
757,M10B      ,False,3041
758,M10C      ,False,3042
759,M10C      ,False,3043
760,M10C      ,False,3044
761,M10C      ,False,3045
762,M10C      ,False,3046
763,M10B      ,False,3047
764,M10C      ,False,3048
765,M10C      ,False,3049
766,M10C      ,False,3050
767,M10C      ,False,3051
768,M10C      ,False,3052
769,M10C      ,False,3053
770,M10C      ,False,3054
771,M10C      ,False,3055
772,M10C      ,False,3056
773,M10D      ,False,3057
774,M10D      ,False,3058
775,M10D      ,False,3059
776,M10D      ,False,3060
777,M10D      ,False,3061
778,M10D      ,False,3062
779,M10D      ,False,3063
780,M10D      ,False,3064
781,M10D      ,False,3065
782,M10D      ,False,3066
783,M10D      ,False,3067
784,M10D      ,False,3068
785,M10D      ,False,3069
786,M10D      ,False,3070
787,M10D      ,False,3071
788,M10D      ,False,3072
789,M10D      ,False,3073
790,M10D      ,False,3074
791,M10D      ,False,3075
792,M10D      ,False,3076
793,M10D      ,False,3077
794,M10D      ,False,3078
795,M10D      ,False,3079
796,M10D      ,False,3080
797,M10D      ,False,3081
798,M10D      ,False,3082
799,M10D      ,False,3083
800,M10D      ,False,3084
3707,NE01      ,False,3085
3708,NE01      ,False,3086
3709,NE01      ,False,3087
3710,NE02      ,False,3088
3711,NE02      ,False,3089
3712,NE01      ,False,3090
3713,NE02      ,False,3091
3714,NE02      ,False,3092
3715,NE01      ,False,3093
3716,NE01      ,False,3094
3717,NE01      ,False,3095
3718,NE02      ,False,3096
3719,NE01      ,False,3097
3720,NE02      ,False,3098
3721,NE01      ,False,3099
3722,NE01      ,False,3100
3723,NE02      ,False,3101
3724,NE05      ,False,3102
3725,NE05      ,False,3103
3726,NE05      ,False,3104
3727,NE02      ,False,3105
3728,NE03      ,False,3106
3729,NE05      ,False,3107
3730,NE02      ,False,3108
3731,NE04      ,False,3109
3732,NE02      ,False,3110
3733,NE04      ,False,3111
3734,NE04      ,False,3112
3735,NE04      ,False,3113
3736,NE05      ,False,3114
3737,NE03      ,False,3115
3738,NE05      ,False,3116
3739,NE05      ,False,3117
3740,NE05      ,False,3118
3741,NE03      ,False,3119
3742,NE02      ,False,3120
3743,NE05      ,False,3121
3744,NE04      ,False,3122
3745,NE05      ,False,3123
3746,NE02      ,False,3124
3747,NE05      ,False,3125
3748,NE03      ,False,3126
3749,NE03      ,False,3127
3750,NE04      ,False,3128
3751,NE03      ,False,3129
3752,NE02      ,False,3130
3753,NE04      ,False,3131
3754,NE04      ,False,3132
3755,NE05      ,False,3133
3756,NE04      ,False,3134
3757,NE03      ,False,3135
3758,NE05      ,False,3136
3759,NE04      ,False,3137
3760,NE03      ,False,3138
3761,NE04      ,False,3139
3762,NE03      ,False,3140
3763,NE04      ,False,3141
3764,NE03      ,False,3142
3765,NE02      ,False,3143
3766,NE02      ,False,3144
3767,NE03      ,False,3145
3768,NE02      ,False,3146
3769,NE04      ,False,3147
3770,NE05      ,False,3148
3771,NE03      ,False,3149
3772,NE03      ,False,3150
3773,NE02      ,False,3151
3774,NE03      ,False,3152
3775,NE02      ,False,3153
3776,NE05      ,False,3154
3777,NE04      ,False,3155
3778,NE04      ,False,3156
3779,NE04      ,False,3157
3780,NE03      ,False,3158
3781,NE02      ,False,3159
3782,NE03      ,False,3160
3783,NE04      ,False,3161
3784,NE03      ,False,3162
3785,NE05      ,False,3163
3786,NE05      ,False,3164
3787,NE05      ,False,3165
3788,NE05      ,False,3166
3789,NE04      ,False,3167
3790,NE03      ,False,3168
3791,NE03      ,False,3169
3792,NE03      ,False,3170
3793,NE03      ,False,3171
3794,NE03      ,False,3172
3795,NE02      ,False,3173
3796,NE03      ,False,3174
3797,NE03      ,False,3175
3798,NE05      ,False,3176
3799,NE03      ,False,3177
3800,NE05      ,False,3178
3801,NE03      ,False,3179
3802,NE03      ,False,3180
3803,NE02      ,False,3181
801,M10D      ,False,3182
802,M10D      ,False,3183
803,M11A      ,False,3184
804,M11A      ,False,3185
805,M11A      ,False,3186
806,M11A      ,False,3187
807,M11A      ,False,3188
808,M11A      ,False,3189
809,M11A      ,False,3190
810,M11A      ,False,3191
811,M11A      ,False,3192
812,M11A      ,False,3193
813,M11A      ,False,3194
814,M11A      ,False,3195
815,M11A      ,False,3196
816,M11A      ,False,3197
817,M11A      ,False,3198
818,M11A      ,False,3199
819,M11A      ,False,3200
820,M11A      ,False,3201
821,M11A      ,False,3202
822,M11A      ,False,3203
823,M11A      ,False,3204
824,M11A      ,False,3205
825,M11A      ,False,3206
826,M11A      ,False,3207
827,M11A      ,False,3208
828,M11A      ,False,3209
829,M11A      ,False,3210
830,M11A      ,False,3211
831,M11A      ,False,3212
832,M11A      ,False,3213
833,M11A      ,False,3214
834,M11A      ,False,3215
835,M11A      ,False,3216
836,M11A      ,False,3217
837,M11A      ,False,3218
838,M11A      ,False,3219
839,M11A      ,False,3220
840,M11A      ,False,3221
841,M11A      ,False,3222
842,M11A      ,False,3223
843,M11A      ,False,3224
844,M11A      ,False,3225
845,M11A      ,False,3226
846,M11A      ,False,3227
847,M11A      ,False,3228
848,M11A      ,False,3229
849,M11A      ,False,3230
850,M11A      ,False,3231
851,M11A      ,False,3232
852,M11A      ,False,3233
853,M11A      ,False,3234
854,M11A      ,False,3235
855,M11A      ,False,3236
856,M11A      ,False,3237
857,M11A      ,False,3238
858,M11A      ,False,3239
859,M11A      ,False,3240
860,M11A      ,False,3241
861,M11A      ,False,3242
3804,NE03      ,False,3243
3805,NE03      ,False,3244
3806,NE05      ,False,3245
3807,NE03      ,False,3246
3808,NE03      ,False,3247
3809,NE03      ,False,3248
3810,NE03      ,False,3249
3811,NE05      ,False,3250
3812,NE03      ,False,3251
3813,NE06      ,False,3252
3814,NE06      ,False,3253
3815,NE06      ,False,3254
3816,NE07      ,False,3255
3817,NE07      ,False,3256
3818,NE06      ,False,3257
3819,NE06      ,False,3258
3820,NE07      ,False,3259
3821,NE07      ,False,3260
3822,NE06      ,False,3261
3823,NE06      ,False,3262
3824,NE06      ,False,3263
3825,NE07      ,False,3264
3826,NE07      ,False,3265
3827,NE06      ,False,3266
3828,NE06      ,False,3267
3829,NE06      ,False,3268
3830,NE07      ,False,3269
3831,NE07      ,False,3270
3832,NE07      ,False,3271
3833,NE06      ,False,3272
3834,NE06      ,False,3273
3835,NE06      ,False,3274
3836,NE07      ,False,3275
3837,NE07      ,False,3276
3838,NE07      ,False,3277
3839,NE07      ,False,3278
3840,NE07      ,False,3279
3841,NE07      ,False,3280
3842,NE07      ,False,3281
3843,NE07      ,False,3282
3844,NE07      ,False,3283
3845,NE06      ,False,3284
3847,NE06      ,False,3285
3848,NE07      ,False,3286
3849,NE06      ,False,3287
3850,NE07      ,False,3288
3851,NE06      ,False,3289
3852,NE07      ,False,3290
3853,NE06      ,False,3291
3854,NE07      ,False,3292
3855,NE07      ,False,3293
3856,NE06      ,False,3294
3857,NE07      ,False,3295
3858,NE07      ,False,3296
3859,NE04      ,False,3297
3860,NE06      ,False,3298
3861,NE04      ,False,3299
3862,NE04      ,False,3300
3863,NE05      ,False,3301
3864,NE05      ,False,3302
3865,NE05      ,False,3303
3866,NE05      ,False,3304
3867,NE05      ,False,3305
3868,NE05      ,False,3306
3869,NE05      ,False,3307
3870,NE05      ,False,3308
3871,NE05      ,False,3309
3872,NE05      ,False,3310
3873,NE05      ,False,3311
3874,NE05      ,False,3312
3875,NE05      ,False,3313
3876,NE05      ,False,3314
3877,NE05      ,False,3315
3878,NE05      ,False,3316
3879,NE05      ,False,3317
3880,NE05      ,False,3318
3881,NE05      ,False,3319
3882,NE05      ,False,3320
3883,NE05      ,False,3321
3884,NE05      ,False,3322
3885,NE05      ,False,3323
3886,NE05      ,False,3324
3887,NE05      ,False,3325
3888,NE05      ,False,3326
3889,NE05      ,False,3327
3890,NE05      ,False,3328
3891,NE05      ,False,3329
3892,NE05      ,False,3330
3893,NE05      ,False,3331
3894,NE05      ,False,3332
3895,NE05      ,False,3333
3896,NE05      ,False,3334
3897,NE05      ,False,3335
3898,NE05      ,False,3336
3899,NE05      ,False,3337
862,M11B      ,False,3338
863,M11B      ,False,3339
864,M11B      ,False,3340
865,M11B      ,False,3341
866,M11B      ,False,3342
867,M11B      ,False,3343
868,M11B      ,False,3344
869,M11B      ,False,3345
870,M11B      ,False,3346
871,M11B      ,False,3347
872,M11B      ,False,3348
873,M11B      ,False,3349
874,M11B      ,False,3350
875,M11B      ,False,3351
876,M11B      ,False,3352
877,M11B      ,False,3353
878,M11B      ,False,3354
879,M11B      ,False,3355
880,M11B      ,False,3356
881,M11B      ,False,3357
882,M11B      ,False,3358
883,M11B      ,False,3359
884,M12A      ,False,3360
885,M12A      ,False,3361
886,M12A      ,False,3362
887,M12A      ,False,3363
888,M12A      ,False,3364
889,M12A      ,False,3365
890,M12A      ,False,3366
891,M12A      ,False,3367
892,M12A      ,False,3368
893,M12A      ,False,3369
894,M12A      ,False,3370
895,M12A      ,False,3371
896,M12A      ,False,3372
897,M12A      ,False,3373
898,M12A      ,False,3374
899,M12A      ,False,3375
900,M12A      ,False,3376
901,M12A      ,False,3377
902,M12A      ,False,3378
903,M12A      ,False,3379
904,M12A      ,False,3380
905,M12A      ,False,3381
906,M12A      ,False,3382
907,M12A      ,False,3383
908,M12A      ,False,3384
909,M12A      ,False,3385
910,M12A      ,False,3386
911,M12A      ,False,3387
912,M12A      ,False,3388
913,M12A      ,False,3389
914,M12A      ,False,3390
915,M12A      ,False,3391
916,M12A      ,False,3392
917,M12A      ,False,3393
918,M12A      ,False,3394
919,M12A      ,False,3395
920,M12A      ,False,3396
921,M12A      ,False,3397
922,M12A      ,False,3398
5034,C97       ,False,3399
923,M12A      ,False,3400
924,M12A      ,False,3401
925,M12A      ,False,3402
926,M12B      ,False,3403
927,M12B      ,False,3404
928,M12B      ,False,3405
929,M12B      ,False,3406
930,M12B      ,False,3407
931,M12B      ,False,3408
932,M12B      ,False,3409
933,M12B      ,False,3410
934,M12B      ,False,3411
935,M12B      ,False,3412
936,M12B      ,False,3413
937,M12B      ,False,3414
938,M12B      ,False,3415
939,M12B      ,False,3416
940,M12B      ,False,3417
941,M12B      ,False,3418
942,M12B      ,False,3419
943,M12B      ,False,3420
944,M12B      ,False,3421
945,M12B      ,False,3422
946,M12B      ,False,3423
947,M12B      ,False,3424
948,M12B      ,False,3425
949,M12B      ,False,3426
950,M12B      ,False,3427
951,M12B      ,False,3428
952,M12B      ,False,3429
953,M13A      ,False,3430
954,M13A      ,False,3431
955,M13A      ,False,3432
956,M13A      ,False,3433
957,M13A      ,False,3434
958,M13A      ,False,3435
959,M13A      ,False,3436
960,M13A      ,False,3437
961,M13A      ,False,3438
962,M13A      ,False,3439
963,M13A      ,False,3440
964,M13A      ,False,3441
965,M13A      ,False,3442
966,M13A      ,False,3443
967,M13A      ,False,3444
968,M13A      ,False,3445
969,M13A      ,False,3446
970,M13A      ,False,3447
971,M13A      ,False,3448
972,M13A      ,False,3449
973,M13A      ,False,3450
974,M13A      ,False,3451
975,M13A      ,False,3452
976,M13A      ,False,3453
977,M13A      ,False,3454
978,M13A      ,False,3455
5151,NW04      ,False,3456
5152,NW01      ,False,3457
5153,NW04      ,False,3458
5171,NW06      ,False,3459
5172,NW05      ,False,3460
5173,NW09      ,False,3461
5174,NW06      ,False,3462
5175,NW07      ,False,3463
5176,NW07      ,False,3464
5177,NW08      ,False,3465
5178,NW07      ,False,3466
5179,NW07      ,False,3467
5180,NW07      ,False,3468
5181,NW07      ,False,3469
5182,NW07      ,False,3470
5183,NW07      ,False,3471
5184,NW07      ,False,3472
5185,NW07      ,False,3473
5188,NW07      ,False,3474
5189,NW10      ,False,3475
5190,NW10      ,False,3476
5191,NW10      ,False,3477
5192,NW10      ,False,3478
5193,NW10      ,False,3479
5194,NW11P     ,False,3480
5195,NW11P     ,False,3481
5196,NW11P     ,False,3482
5197,NW11P     ,False,3483
5198,NW11P     ,False,3484
5199,NW11P     ,False,3485
5200,NW11P     ,False,3486
5202,NW11P     ,False,3487
5203,NW11P     ,False,3488
5204,NW11P     ,False,3489
5206,NW11P     ,False,3490
5207,NW11P     ,False,3491
5208,NW11P     ,False,3492
5209,NW11P     ,False,3493
5210,NW11P     ,False,3494
5211,NW11P     ,False,3495
5219,NW11R     ,False,3496
979,M13A      ,False,3497
980,M13A      ,False,3498
981,M13B      ,False,3499
982,M13B      ,False,3500
983,M13B      ,False,3501
984,M13B      ,False,3502
985,M13B      ,False,3503
986,M13B      ,False,3504
987,M13B      ,False,3505
988,M13B      ,False,3506
989,M13B      ,False,3507
990,M13B      ,False,3508
991,M13B      ,False,3509
992,M13B      ,False,3510
993,M13B      ,False,3511
994,M13B      ,False,3512
995,M13B      ,False,3513
996,M13B      ,False,3514
997,M13B      ,False,3515
998,M13B      ,False,3516
999,M13B      ,False,3517
1000,M13B      ,False,3518
1001,M13B      ,False,3519
1002,M13B      ,False,3520
1003,M14A      ,False,3521
1004,M14A      ,False,3522
1005,M14A      ,False,3523
1006,M14A      ,False,3524
1007,M14A      ,False,3525
1008,M14A      ,False,3526
1009,M14A      ,False,3527
1010,M14A      ,False,3528
1011,M14A      ,False,3529
1012,M14A      ,False,3530
1013,M14A      ,False,3531
1014,M14A      ,False,3532
1015,M14A      ,False,3533
1016,M14A      ,False,3534
1017,M14A      ,False,3535
1018,M14A      ,False,3536
1019,M14A      ,False,3537
1020,M14A      ,False,3538
1021,M14A      ,False,3539
1022,M14A      ,False,3540
1023,M14A      ,False,3541
1024,M14A      ,False,3542
1025,M14A      ,False,3543
1026,M14A      ,False,3544
1027,M14A      ,False,3545
1028,M14A      ,False,3546
1029,M14A      ,False,3547
1030,M14A      ,False,3548
1031,M14A      ,False,3549
1032,M14A      ,False,3550
1033,M14A      ,False,3551
1034,M14A      ,False,3552
1035,M14A      ,False,3553
1036,M14A      ,False,3554
1037,M14A      ,False,3555
1038,M14A      ,False,3556
1039,M14A      ,False,3557
1040,M14B      ,False,3558
5224,NW11R     ,False,3559
5225,NW11R     ,False,3560
5226,NW11R     ,False,3561
5228,NW11E     ,False,3562
5253,NW13      ,False,3563
5255,NW13      ,False,3564
5259,NW13      ,False,3565
5265,NW12      ,False,3566
5282,NE08      ,False,3567
5284,NE08      ,False,3568
5291,NE07      ,False,3569
5294,NE05      ,False,3570
5300,NE11      ,False,3571
5301,NE09      ,False,3572
5302,NE11      ,False,3573
5303,NE09      ,False,3574
5304,NE11      ,False,3575
5306,A49       ,False,3576
5306,U41       ,False,3577
5307,NE09      ,False,3578
5308,NE09      ,False,3579
5312,NE12      ,False,3580
5315,NE12      ,False,3581
5319,U94       ,False,3582
5327,NE13P     ,False,3583
5328,NE13P     ,False,3584
5329,NE13P     ,False,3585
5331,NE13P     ,False,3586
5332,NE13P     ,False,3587
5333,NE13P     ,False,3588
5335,NE13P     ,False,3589
5381,U118      ,False,3590
1041,M14B      ,False,3591
1042,M14B      ,False,3592
1043,M14B      ,False,3593
1044,M14B      ,False,3594
1045,M14B      ,False,3595
1046,M14B      ,False,3596
1047,M14B      ,False,3597
1048,M14B      ,False,3598
1049,M14B      ,False,3599
1050,M14B      ,False,3600
1051,M14B      ,False,3601
1052,M14B      ,False,3602
1053,M14B      ,False,3603
1054,M14B      ,False,3604
1055,M14B      ,False,3605
1056,M14B      ,False,3606
1057,M14B      ,False,3607
1058,M14B      ,False,3608
1059,M14B      ,False,3609
1060,M14B      ,False,3610
1061,M14B      ,False,3611
1062,M15A      ,False,3612
1063,M15A      ,False,3613
1064,M15A      ,False,3614
1065,M15A      ,False,3615
1066,M15A      ,False,3616
1067,M15A      ,False,3617
1068,M15A      ,False,3618
1069,M15A      ,False,3619
1070,M15A      ,False,3620
1071,M15A      ,False,3621
1072,M15A      ,False,3622
1073,M15A      ,False,3623
1074,M15A      ,False,3624
1075,M15A      ,False,3625
1076,M15A      ,False,3626
1077,M15A      ,False,3627
1078,M15A      ,False,3628
1079,M15A      ,False,3629
